Non-Sarcastic	کانچ پہ پارہ چڑھا دو تو آئینہ بن جاتا ہے اور کسی کو آئینہ دکھا دو تو اُسکا پارہ چڑھ جاتا ہے 🌵
Non-Sarcastic	پھپے کُٹنی✔️💯✌
Sarcastic	اگر عمران خان قرضہ لینے سے پہلے خودکشی کر لیتا  تو پچھلے سال بیرونی قرضوں میں 7 ارب ڈالر اضافہ نا ہوتا
Sarcastic	میڈم پلیز دنیا نیوز پر نقط نظر کے شو نے دریا کو کوزے بند کر دیا۔۔۔ ویلڈن صاحب
Sarcastic	آرمی چیف نے کراچی واقعے کا نوٹس لے لیا اور کور کمانڈر کو تفشیں کی ہدایت۔ جب سب کُچھ خود کروایا ہے تو پھر
Sarcastic	سوچ رہی ہوں گھر کا نام یونیورسٹی رکھ دوں کیوں کہ یہاں بھی ہر وقت لیکچرز ملتے رہتے ہیں
Sarcastic	تو آپ مریم کو ٹیگ کر کے کہیں کہ ن لیگ کو عوام نے عیجکٹ کیا اور سپانسرز نے ریجیکٹ کر دیا
Non-Sarcastic	گاؤں میں چوہدریوں نے اوکھے ویلےلتر کھانے کے لیے ایک بندہ رکھا ہوتا ہے.. ویسے بتایا ہے ۔ اس بات کا کپٹن صفدر سے کوئی تعلق نہیں😁
Non-Sarcastic	ھا ھا ھا ھا ھا میں آپکی بات سمجھ رہا ہوں مکمل اگری بھی کرتا ہوں لیکن جب مجھ سے زیادہ علم رکھنے والے بول رہے ہیں تو میرا فرض ہے خاموش رہنا نہ کہ اپنی فلاسفی سے اپنے ہی بندے کو تھلے لگوا دینا 😂 خیر یہ ٹویٹ میٹھو پر سبٹویٹ تھی 😂
Non-Sarcastic	واہ کیا مثال ہے👌👌
Non-Sarcastic	نیب کا چیرمین وینا ملک کو لگادو پھر شائد کچھ نہ کچھ ثبوت مل ہی جائے گا😜
Non-Sarcastic	پل بھر میں کیسے بدلتے ہیں رشتے اب تو ہر پٹواری جیالا لگتا ہے اور جیالا پٹواری لگتا ہے 🤣😁😝
Sarcastic	خواجہ آصف نے کل جوش میں عمران نیازی کو بے غیرت کہا اور آج اس نے پوری قوم کے سامنے اپنے آپ کو بے غیرت ثابت کردیا یہ ہوتا ہے لیڈر یہ ہوتا ہے وژن
Sarcastic	کل تک جو سوموٹو ایکشن کا اختیار عدلیہ کے پاس تھا آج وہ اختیار آرمی چیف کو حاصل ہوگیا سب مل کر بولو سبحان الله خود ہی ننگے ہو رہے ہیں غیر سیاسی لوگ
Sarcastic	جب بھی کنڈوم کی کوالٹی چیک کئے بغیر کنڈوم کا استعمال کروگے تو نتیجہ فیاض چوہان جیسا بندہ ہوگا۔ لخد دی لعنت۔ BachaKhanOurHero
Sarcastic	بات چھوٹی، مفہوم بڑا    دَس، بِیس تَولے   ُ ،   تَولے    ُ سکتی۔
Sarcastic	پتہ نہیں تمھاری  supremacy  کی کیا ڈیفینیشن ہے خود کو سپریم سمجھنا چھوڑ دو تاکہ تمھیں Civilian supremacy نظر آئے
Non-Sarcastic	تم اۓ، بارش ائ، ، خزاں ائ، بہار ائ پر تھانے سے ابتک میری شلوار نہ ائ 😭 HusbandKoIzatDo
Non-Sarcastic	ان کا جرم سمگلنگ کا تھا 😂
Non-Sarcastic	القرآن سورۃ البقرة آیت:234 حصہ1/2 ꧁💓❁﷽❁💓꧂ اور تم میں سے جو لوگ وفات پاجائیں، اور بیویاں چھوڑ کر جائیں تو وہ بیویاں اپنے آپ کو چار مہینے اور دس دن انتظار میں رکھیں گی، پھر جب وہ اپنی عدت کی میعاد کو پہنچ جائیں
Non-Sarcastic	دیکھ لو غیرت تم سے پھر نہی لکھا گیا 😀😂
Non-Sarcastic	میں اپنی نہیں تہاڈی گل کیتی اے۔مینوں تے بابا جی دی گل دا یقین ای نہیں آندا۔😂😂😂
Sarcastic	کوئیمرادعلیشاہسےپوچھے میری لاتوں سے جب حکومت نہیں گرتی تو میں ٹھمکوں پر آجاتی ہوں پھر اپنا سرکس دکھاتی ہوں بلاول…
Sarcastic	ہاہاہاہاہا انہو نے ایک دن آنا ھے کہ سب چوروں نے اجتماعی طور پہ لائیو پاوں پڑنا ھے کہ ہمیں معاف کر دو
Sarcastic	آج کے جلسے میں بہت سے بیروزگار اور مہنگائی سے تنگ یوتھیے بھی ہوں گے  لہذا اپنی اپنی جیبوں کا خیال رکھیے گا۔ PDMGujranwal…
Sarcastic	اور مزے کی بات اپنی باجی ڈیفینڈ کرنے کی بجائے جیالوں کی باجی ڈیفینڈ کرنی پڑ رہی ہے۔۔
Sarcastic	نئے پاکستان میں انڈہ لینے والا اور دینے والا دونوں تکلیف میں ہیں
Non-Sarcastic	🌾🌹🌹آلََلََهّّمًًَّﷺ🌾🌹صَّّلََِّﷺ🌺وٌٌَسَِِـــلََِّمًًْﷺ🌷وٌٌَبًًَآرِکْﷺْ🌻عٌٌلََﮯﷺنَِِبًًِيََِّنَِِـــآ💐🌹ﷺمًًُحًًمًًَّدٍٍﷺ-🌹🌺🕌​​​ ​​ ​​​.• ° `` °•.¸.•° `` °• םבםב • .ﷺ ¸.• •.♡.• ٍٍ
Non-Sarcastic	گاؤں میں چوہدریوں نے اوکھے ویلےلتر کھانے کے لیے ایک بندہ رکھا ہوتا ہے.. ویسے بتایا ہے ۔ اس بات کا کپٹن صفدر سے کوئی تعلق نہیں😁
Non-Sarcastic	میں چھوڑ تو نہیں سکتی دیکھنا کیونکہ تجسسس ھے بہت لیکن بڈھے کی وجہ سے سریز کا مزا کرکرا ضرور ھو گیا ھے 😂😂
Non-Sarcastic	اج توں بعد بابا جی دی چنگی گلاں لکھیا کرو ، شاید عزت بچ جائے بابے دی 😂
Non-Sarcastic	آنکھوں کا میک اپ اچھا کر لیتی ہو 👌
Sarcastic	یوتھیوں کو عربی میں حمار اردو میں گدھا پشتو میں خر پنجابی میں کھوتا سندھ میں گڈھ بلوچی میں کھر کہتے ہیں
Sarcastic	پٹواریوں جتنی نظر تم نے فوجی باجوہ پے رکھی آگر وہی نظر تم لوگوں نے فوجی صفدر پے رکھی ہوتی تو تمہاری چھاؤنی تباہ نہ ہوتی
Sarcastic	تو یہ بات حقیقت ہے عوام نے ن لیگ کو عینجکٹ کیا اور سپانسرز نے ریجکٹ کیا، ووٹ کو چوری کرکے
Sarcastic	مریم صفدر PPP کی دوغلی پالیسی کا بھرم رکھتے ہوئے PDM ہاتھی کے دانت ثابت ہوئے دکھانے کے اور کھانے کے اور اب کچھ بھی چولیں مارلو بی بی کوئی یقین نہیں کرتا
Sarcastic	بات تو سچ ہیں بھیا پر بات ہے رسوائی کی
Non-Sarcastic	الھم صل علی محمد وعلی آل محمد 🌷 صل اللہ علیہ وآلہٖ وسلم 🌷 جزاک اللہ خیر
Non-Sarcastic	واہ واہ 🌹❤
Non-Sarcastic	آوے جااہل انسان جو نیب دو سالوں میں ثبوت ڈھونڈ نہیں سکا وہ ایک مہینے میں ثبوت کیسے پیش کرسکتے ہیں 😂😜
Non-Sarcastic	تسی وی چوہدری ت میں وی چوہدری کوئی گل بن سکدی اے؟ 😊😊
Non-Sarcastic	ہمدردیاں چبھتی ہیں کانٹوں کی طرح، خدارا اب حال نہ پوچھا کرے کوئی🔥
Sarcastic	ریاست اگر پکڑنے پر آئے تو نعرے لگانے پر پکڑ لے ۔۔۔ نہ پکڑے توPTV حملہ،پارلیمنٹ حملہ اور پارلیمنٹ کی دیوار پر شلوار لٹکانے پر بھی نہ پکڑے  AchaSorry WeStandWithSindhPolice
Sarcastic	میں اور بلاول بہن بھائی ہیں مریم نواز تو پھر عنقریب مولانا ڈیزل کو ماموں بنایا جائے گا جی جی آپ بلکل ٹھیک سمجھے کہ کون سا ماموں ISPR
Sarcastic	چوروں کو بہت عزت ملنے والی ھے عنقریب پٹواریو تواڈی تے صرف بریانی بند ہونی اے لیکن ان چوروں کی ساری موڑیاں جلد ہی بند ہونے والی ہیں
Sarcastic	کچھ لوگ جدهر کی ہوا دیکھتے ہیں ادھر ہی چل پڑتے ہیں۔ حالانکہ یہ کام انسانوں کا نہیں گلیوں میں پڑے شاپروں کا ہوتا
Sarcastic	وہ کہاوت ہے نا  کوا چلا ہنس کی چال اپنی بھی بھول گیا  تو بلکل یہی معاملہ سیلیکٹرز کا ہے جتنی بے عزتی انکی اور انکے لائے سیکٹڈ کی ہوگئ ہے شرم ہوتی تو ڈوب کے مرجاتے مگر نہ جی نہ  StateAboveStateRejected
Non-Sarcastic	لازمی نہیں کہ زندگی مال و دولت سے مالامال ہو ہم تو اچھے دوستوں کو ہی زندگی کی دولت سمجھتے ہیں ... ❤️❤️❤️
Non-Sarcastic	آج تک کبھی اس کی جھلک دیکھی نہیں ۔ 😂😂
Non-Sarcastic	جبکہ اپوزیشن کا اصل چہرہ بے نقاب کیا۔۔پی ڈی ایم انڈیا کے ایجنڈے پے کام کر رہی ہیں۔۔پی ڈی ایم کی تحریک سے انڈیا اتنا کیوں خوش ہو رہا ہیں اور پروپیگنڈا کر رہا ہیں۔۔جب ہمارے ملک میں غدار ہو کسی کو ہم کیا برا بھلا کہے۔جو پیسے کے لیے اپنی ماں،بہن اور ملک کا سودا کر سکتے ہیں۔۔💯✅
Non-Sarcastic	و علیکم السلام بہنا پیاری😘😍🤗
Non-Sarcastic	او جا دفع ہو۔پیار ہوگیا تینو۔جا کام کر جا کے۔۔😡😡 لڑکا ابا جی اے وی کام ھی ہے اک۔۔ ابا کھڑ جا تیری ایسی دی تیسی كنجرا😡😂😂😂😂
Sarcastic	کامران شاہد اپنے پروگرام میں کہہ رہا تھا نوازشریف فوج سے اس کی قیادت کو الگ کرکے نشانہ بنا رہے ہیں جبکہ وہ سب ایک ہیں کمانڈ کے تحت مل کر کام کرتے ہیں اب اس پر ہم کیا کہیں
Sarcastic	ہم دو چار دن مصروف کیا ہوئے، صحافیوں نے اپنے آپ کو پڑھا لکھا سمجھنا شروع کر دیا ۔۔
Sarcastic	ایک نانی تھی دیوانی سی فوجیوں پہ وہ مرتی تھی نظریں جھکا کر شرما کے تقریریں کیا کرتی تھی چوری چوری چپکے چپکے باجوہ سے ملا کرتی تھی کچھ لینا تھا شاید اس کو جانے کس سے ڈرتی تھی ووت کی عزت کے بہانے لگا کر وہ این آر او مانگا کرتی تھی  کاپی پیسٹ
Sarcastic	آپ کے خیال میں کونسی چیز زیادہ تکلیف دیتی ہے؟ محبت  انجکشن  دروازے میں آئی انگلی
Sarcastic	آج پورے جلسے میں ہر خطاب میں صرف اور صرف کپتان کا ذکر تھا  نانی کہتی ہے میں تمھارا نام بھی لینا نہیں چاہتی…
Non-Sarcastic	توں نے جو بنائی ہے یہ جاگیر پیارئ سچ ہے تیرا نانا بھی بنے تیری سواری 💚 نانا اور نواسوں کی محبت کی ایسی مثال مدی…
Non-Sarcastic	مولا علی علیہ السلام مدد حق حیدر 🌹❤️🌹
Non-Sarcastic	اللہ کرے ایسا ہی ہو👍👍👍👍
Non-Sarcastic	انڈے 200 کا ٹماٹر 200 کا درجن حساب لگا کر 400 بنتا ہے لیکن کدو کتنے کا میٹر ملتا ہے 😂😂😂😂😂😂😂😂😂
Non-Sarcastic	سب سے سچی چیز ہے موت اور سب سے جھوٹی چیز لوگوں سے امید💯
Sarcastic	جرنل باجوہ نے اپنے خلاف نوٹس لیتے ھوئے سخت انکوائری کا حکم دے دیا
Sarcastic	سر جی میرا بھائی کل رات سے غائب ھے۔ رپورٹ درج کرلیں پولیس لو جی ھمارا اپنا آئی جی صبح سے غائب ہے  مارخورز
Sarcastic	مطلب پی ڈی ایم والو کو کتے جتنی بھی اہمیت نہی دی
Sarcastic	پی پی پی حکومت آپ کی اتحادی ہے اب اس کی واٹ لگ گئی ہے
Sarcastic	اب کُچھ خوشامدی ٹویٹ کر کے بیلنس کریں اس غلطی کو ۔۔ نوکر کی تہ نخرا کی
Non-Sarcastic	ہمیں پتہ نہیں تھا کہ اگست چل رہا ہے 😝
Non-Sarcastic	وہ ,چوہے والی😀😀
Non-Sarcastic	نیا_عمران_خان اب اینٹوں کے ریٹ کا نوٹیس لینے آ رہا ہے.. 😒 تباہی ہی تباہی
Non-Sarcastic	چل نا کر ٹوئیٹ کوئی گل نئی 😐
Non-Sarcastic	بھائی کیوں آپ لوگ زیدی بھائی کے پیچھے پڑے ہوئے ہیں۔۔۔بھائی تو ابھی ابھی شمالی علاقاجات کی سیر کر ک ائے ہے۔بھائی کی ابھی تو تھکاوٹ بھی دور نہی ہوئی۔ کُچھ تو خیال ۔😝کرو بھائی کا۔
Sarcastic	لڑکا چاہے میڑک فیل ہو لیکن شادی کا کارڈ ایسے انگریزی میں چھپواتے ہیں جیسے انگلستان کے شہزادے کا ولیمہ ہو
Sarcastic	نواز شریف کی مثال بلکل ایسی ہے جیسے چور چوری کے باد مالک کے پاس نہیں رکتا
Sarcastic	پیٹرول 200 روپے تولا انگور 200 روپے لیٹر آٹا 600 روپے میٹر چینی 100 روپے فٹ کوئیمرادعلیشاہسےپوچھے
Sarcastic	شاباش پنجاب پولیس اُنہیں ایک مہمان گرفتار کرنے پر شرم محسوس ہوئی تم نے اپنے قدردان قید کیے ہوئے ہیں StateAboveStateReje…
Sarcastic	کاکا جب تم نے عدت پوری نہیں ہونے دی تو عوام کیسے مدت پوری ہونے دے گی
Non-Sarcastic	ہاہاہا کرو کرو😂😂👊
Non-Sarcastic	ہمدردیاں چبھتی ہیں کانٹوں کی طرح، خدارا اب حال نہ پوچھا کرے کوئی🔥
Non-Sarcastic	اپنی اپنی سیٹ بیلٹ باندھ لیں ہم انشاءاللّہ بہت جلد پرانے پاکستان میں داخل ہونے والے ہیں انشاءاللّٰہ ☝️
Non-Sarcastic	ہم۔یہاں تفریح کیلئے آتے ہیں 😷😷😷😷😷
Non-Sarcastic	زندگیاں ہون آمین 💘💘💘💘💘
Sarcastic	کوئی چیز اتنی تکلیف نہیں دیتی جتنا بے دھیانی میں گرم چائے کا پیا ہوا گھونٹ    yamilgh sastishairi
Sarcastic	نون سے ناکامی ۔۔ اب بس کر دیں بہت راز اُگل چُکے نون کے
Sarcastic	پٹواری وہ مخلوق ہے جس کے پیدا ہونے پر ڈاکٹر بھی کہتا ہے وہی ہوا جس کا ڈر تھا
Sarcastic	سندھ والوں نے غلط بس کو ہاتھ دے دیا ہے اب سب سچ سچ بتانا پڑے گا اب سیٹی بجے گی اسٹیج سجے گا اور تالی بجے اب کھیل جمے گا
Sarcastic	جب بلاول نے آرمی چیف اور جنرل فیض سے تحقیقات کا مطالبہ کیا تو میرا تو ہاسا ہی نکل گیا کتنا معصوم ہے نا بلاول
Non-Sarcastic	آپ کو وہ WhatsAppنمبر ملنا جو کسی کے استعمال میں نہیں 😁😂
Non-Sarcastic	غریب کوپہلے توموقع یاجگہ نہیں ملتی، اگرمل بھی جائے تو چھاپہ پڑجاتاہے کیپٹن صفدر میڈیا سےگفتگو کےدوران جذباتی ہوگئے 😂🤣
Non-Sarcastic	♡ عشق کرنے کا ارادہ بلکل نہ تھا ہمارا ❤ بخدا عشق ہو گیا تمہیں دیکھتے دیکھتے..❤
Non-Sarcastic	نہی وہ تو پٹواریوں کا باپ ہے 😂😂
Non-Sarcastic	جزاک اللہ خیر 💖
Sarcastic	آلو200روپےدرجن انڈے200کلو آٹا600روپےلیٹر چینی 100 روپےمربع فٹ سونا1لاکھ روپےکلومیڑ سائنسدان بلو کھسرا کدو 200 روپے گَز ٹینڈے 100 روپے فُٹ مولی 300 روپے میـٹر اور یہ کھسرا پاکستان کے وزیر اعظم بننے کے لیے امیدوار ہے لکھ دی لعنت ۔
Sarcastic	کراچی جلسے میں افراتفری پھیل گئی جب جنریٹر والے نے آواز دی کے  ڈیزل  مک گیا جے  بزدارکیپروازبلاولبیکار
Sarcastic	سندھ کی پولیس بھی سیاسی ھے اور سندھ حکومت کے ڈر سے ایکشن نہیں لیتی ۔۔ پنجاب میں ایسا مت کرنا ورنہ قطری پھر تیرے گیراج میں جھاڑو پھیر دے گا ۔
Sarcastic	یہ اسمبلی بغیر ڈیزل کے چل رہی ہے کیونکہ اِسکو گدھا  چلا رہا ھے گدھے کو ڈیزل کی نہیں  ڈنڈے  کی ضرورت ہوتی ہے  مشاہد اللہ خان
Sarcastic	یہ تبدیلی نہیں تو اور کیا ہے 1970 سے 70پارٹیاں کام کررہی تھی لیکن اب صرف 2 ہی رہ گئ ایک پی ٹی آئی اور پی ڈی ایم مطلب پاکستان ڈنگر موؤمنٹ
Non-Sarcastic	شکریہ 🌹
Non-Sarcastic	نائیس بوتھی سٹائل 😂😂😂
Non-Sarcastic	میں نے کسی کی ڈیوٹی لگائ ہوئ ہے مجھے ڈی ایم میں آ جاتی ہو لگا لیتا ہوں 😅😅🙈
Non-Sarcastic	تیری پہہہننننکے ججتتھھھتتھھتتھھھتتتررررررے وچ جن نچاواں تیری بیییببے دے منہ اچ مٹٹٹٹھھھھھھ ماراں تیری ما ججتتھھھھھھی اوئے 😂😂😂😂😂😂😂😂😂😂😂
Non-Sarcastic	اپنے آپ کو ماضی کا قیدی نہ بناو وہ زندگی کا سبق تھا عمر بھر کی سزا نہیں 🌹🌹🌷🌷🌷🌷🌴🌴 اردو_زبان
Sarcastic	لگتا ھے، مطالعہ پاکستان میں اب کیپٹن صفدر کے نام کا باب بھی ھوگا
Sarcastic	کپتان صاحب کے کریڈٹ سے ورلڈکپ اور شوکت خانم نکال دو تو پیچھے ایمپائر کی انگلی کوکین کی پڑیا اور گندے میسیجز ہی بچتے ہیں۔
Sarcastic	الحمدللہ حفیظ سینٹر میں لگنے والی آگ تو بجھ گئی ہے۔ لیکن جو اقتدار حاصل کرنے کی آگ آپ کو لگی ہوئی ہے وہ بھی جلد بجھا دی جائے گی
Sarcastic	اچھا یہ نالائقی کی آگ ہے جب دفتروں میں رکھی فائلز ،بلڈنگز میں رکھے ریکارڈ جلاۓ جاتے تھے تب وہ آگ بیغیرتی کی ہوا کرتی تھی
Sarcastic	میاں محمد نواز شریف کا ایک دورہ ملک اور قوم کی تقدیر بدل سکتا ہے اور وہ ہے دل کا دورہ
Non-Sarcastic	آؤ ایک گیم کھیلیں ڈی ایم ڈی ایم۔۔۔۔ میں بھی کسی دن ایزی ہوکر یہ گیم کھیلوں گی😌
Non-Sarcastic	اور امیدوں کے پیالے اللہ کے سوا کون نھر سکتا ہے❤️
Non-Sarcastic	نماز_عصر_کی_تیاری_فرمائیں حَافِظُوۡا عَلَى الصَّلَوٰتِ وَالصَّلٰوةِ الۡوُسۡطٰى وَقُوۡمُوۡا لِلّٰهِ قٰنِتِيۡنَ ۞ تمام نمازوں کا پورا خیال رکھو، اور خاص طور پر بیچ کی نماز کا اور اللہ کے سامنے باادب فرمانبردار بن کر کھڑے ہوا کرو۔ البقرة آیت نمبر 238
Non-Sarcastic	مطلب حرامیوں سے نجات حاصل کرنے کا احسان طریقہ 👍
Non-Sarcastic	😃اوکے
Sarcastic	سب چھوڑیں یہ بتائیں کہ غیرت والے کیپسول کہاں مل رہے ہیں؟
Sarcastic	پتہ ہے بنگلادیش ہم سے آگے کیوں نکل گیا۔؟ کیوں کہ وہاں نا بُھٹو زندہ ہے نا کسی کُتے کے بچے کو شیر سمجھا جاتا ہے
Sarcastic	بس نیوٹن کا قانون ، ن لیگ کی دستیاب قیادت کے معاملے میں فیل ہو جاتا
Sarcastic	جب گنتی الٹی شروع ہوجائے تو سب گندے انڈے جو اسٹبلشمنٹ نے بھجے ہوتے وہ واپس بلواتے ہیں ، ابھی تو اور بھی ہیں
Sarcastic	کتنا مزہ آئے گا جب رینجرز کور کمانڈر پر ڈال دے کہ احکام وہاں سے آئے تھے لیکن کور کمانڈر کس پر ڈالے گا
Non-Sarcastic	پٹواریوں سے زیادہ قابلِ رحم اور کوئی مخلوق نہیں 🤔۔چوری باپ نے کی۔۔عیش اولاد کر رہی ھے اور چھتر پٹواری کھا رہے ہیں😁 👞
Non-Sarcastic	واہ 👌👌
Non-Sarcastic	ماشااللہ💙
Non-Sarcastic	رشک کاہے کا ... کھا کھا کر ضائع کر رہے ہیں 🤭 😜🤣
Non-Sarcastic	💔💔💔 ٹکڑے ہوئے
Sarcastic	میاں محمد نواز شریف کا ایک دورہ ملک اور قوم کی تقدیر بدل سکتا ہے اور وہ ہے دل کا دورہ
Sarcastic	ہم تقریبا سات لاکھ جوانوں کو فوج کہتے ہیں لیکن کچھ کامران خان جیسے کُتی کے بچے صرف ایک جرنیل کو ہی پوری فوج سمجھتے ہیں
Sarcastic	تحقیقات تو صبح سے ہو رہی ہیں البتہ میڈیا کو شام میں پتہ چلا بلاول کی نیند حرام ہو گئی کہ کہیں سچ سامنے انہ جائے
Sarcastic	پوچھنا عمران نیازی تقریر کب کرے گا ٹی وی پر میاں صاب کی تقریر دکھائی نہیں گئی تھی تقریر میں میاں صاب نے کیا کہا ساری تقریر عمران نیازی کے منہ سے سن لوں  StateAboveStateRejected
Sarcastic	میں نے کب کیا وفاق کے کہنے پر کیا ہے میں تو یہ کہ رہا ہوں رینجرز نے اغوا کیا آئی جی کو لیکن آپ یہ نہیں سمجھوں گے کیونکہ آپ یوتھیے ہو
Non-Sarcastic	او کیوں۔ میں کیہہ تہاڈے سگریٹ چوری کر لیتے نے یا یا ٹی بیگ دا ڈبہ چھپا دتا اے۔😬😬😬
Non-Sarcastic	خزاں کا دور تیری بے رخی کو کہتے ھیں بہار تیری توجہ کا نام ہے جاناں 🍃
Non-Sarcastic	😍😍😍۔۔۔۔۔۔ نا کر ۔۔۔غرور سے نتھنے اور پھول جائیں گے
Non-Sarcastic	میری یاداشت چلی گئی ہے😵😭😔 کوئی بتائے گا میں کس کا جانو تھا🙈
Non-Sarcastic	جو لوگ پاکستان کی خاطر 35 سال تک کالا باغ ڈیم پر متفق نا ہو سکے😭 وہ اپنی چوری بچانے اور اقتدار کی خاطر ایک ہو گئے.. مارخورز Lakh di laanat ny
Sarcastic	وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ❃◕❃❥ دعا ◕‿◕ بارگاہ الہی میں دعا ہے کہ اللہ رب العزت آپ کی ہر نیک تمنا پوری کرے ◕❥◕❥❃ صحت عطا فرمائے کسی کا محتاج نہ کرے اور ہمیشہ اپنی پناہ میں رکھے آمین یا رب العالمین◕❥◕❥❃ ❃⊶⊷⊶⊷❍⊶⊷⊶⊷❃
Sarcastic	نواز شریف نے اصل عمران خان کو جگا دیا ہے اس موقع پہ جیل میں موجود شہباز شریف کیلئے کہنا چاہتا ہوں  آپ نے گھبرانا نہیں
Sarcastic	ہمارے پاس درجن بھر دیسی مرغیاں  ہیں وہ بھی انڈوں  والی ہم جیسا امیر کوئی ہوگا اونہہ
Sarcastic	بے شرم حکومت کو شرم آنا چاہیئے چلغوزے 2500 روپے کلو میٹر ہو گئے ہیں بلاول بھٹو  نااہلحکومتچوراپوزیشن
Sarcastic	آسان سی بات ہے عدالتوں کے اندر جانےوالے مجرم اور عدالت کے گیٹ پر کھڑے رہنے والے کتے
Non-Sarcastic	گنجے چور کو کوٸی سیریس نہیں لیتا
Non-Sarcastic	ایک گندے انڈے کی وجہ سے اچھے انڈے بھی دوسوروپے فی درجن ھوگۓ ھیں BreastCancerAwarenessMonth
Non-Sarcastic	محنت کرن دا فیدہ نئی ہونا نا کوئی تو کیوں بندہ انرجی ویسٹ کرتا پھرے 😁😁
Non-Sarcastic	ایک میراثی کی بہن کی شادی ھوئی رخصتی کے وقت وہ اپنے بہنوئی کے کان میں کہنے لگا ۔۔ باجی تے شک نہ کرنا مہنگائی دی وجہ نال اج کل سب دی پاٹی ھوئی اے ۔۔ 😜😜😂😂
Non-Sarcastic	جزاک اللہ خیر 🌷 اللہ پاک آپ کو دونوں جہانوں کی کامیابی عطا فرمائیں__سدا شاد و آباد رہیں__ آمین 🌷🍃🌷
Sarcastic	چیف نے کراچی واقعے کا نوٹس لے لیا نیوز چیف اپنا نالائق لونڈا سنبھالو ورنہ۔۔۔۔۔۔۔
Sarcastic	وہ میرا معیار کیا گرائیں گے  صاحب جن کا خود کا کوٸ معیار نا ہو  ادبکاسفر
Sarcastic	اب یہ کون کہہ رہا ہے کہ وزیراعظم بھی ناراض ہوکر چھٹی پر جارہے ہیں؟ SindhGovt IGSindh ISPR
Non-Sarcastic	ڈنڈے سوٹے اچھے والے دیں 😝😂😝 میں بھی یہی کرتی ہوں جس کی سائیڈ لو دوسرا ناراض ہو جاتا ہے
Non-Sarcastic	دو سال پہلے بھی یہی کہا تھا ثاقب نثار صاحب نے کہ روزانہ کی بنیاد پر کیس سنیں گے ، نہ کرپشن ختم ہوئی نہ کیسز 😂
Non-Sarcastic	شکریہ پیاری بہنا 🌚
Non-Sarcastic	اور پھر _______ چائے☕ پیتے وقت جو آپ کو ... یاد آئے وہی اہم ہے 🍁🌺
Non-Sarcastic	میرے کو بولے آزاد لیکن اگر سائیڈ لینی ہو نا تو تنویر نے جس خیال میں بولا وہ ۔۔۔۔۔ ویسا نہی تھا میں ان۔ کو جانتی ہوں لیکن مجھے افسوس ہوا 😐
Sarcastic	کیا سین ہو اگر فوج کیپٹن ریٹائرڈ صفدر کو آرمی ایکٹ کے تحت خود سزا دینے کا تقاضہ کر دے  مسکین دا کورٹ مارشل
Sarcastic	بے نظیر نواز شریف کی بہن تھی مریم کی وضاحت بڑا بے غیرت تھا بھائی جو بہن کی ننگی تصویریں جہاز سے پھینکواتا تھا  nani420
Sarcastic	پہلے کہتے ہیں نواز شریف کو اقتدار جنرل ضیاء الحق نے دیا پھر کہتے ہیں فوج کا سیاست کوئی تعلق نہیں اے کی سی  اچھا سوری
Sarcastic	ہائےےے بیچارے ہمارے جیجو بعد میں ان کے سر میں درد ہوگا روز
Sarcastic	بریکنگ نیوز کیپٹن صفدر کی گرفتاری کا واقعہ آئی جی سندھ نے دل برداشتہ ہو کر 2 ماہ کی رخصت لے لی ابھی غیرت مند ماؤں کے لال زندہ ھیں
Non-Sarcastic	حتي قَلبـ♡ــيے موجوع
Non-Sarcastic	آمین ثمہ آمین جزاک اللہ خیر علی🌷 اللہ پاک آپ کو دونوں جہانوں کی کامیابی عطا فرمائیں__سدا شاد و آباد رہیں__ آمین 🌷🍃🌷
Non-Sarcastic	300 فالورز کا اضافہ کریں 🔄 لسٹ میں شامل ہونے کے لیے آئی ڈی مینشن کریں ریٹوئیٹ کریں 🔄 ریٹوئیٹ والوں کو فالو کریں اور فالو بیک دیں میرا نوٹیفکیشن ON کریں ابھی🔔
Non-Sarcastic	`` میں لاڈ پیار سے بگڑ جاتی ہوں مجھے تو عادت ہے سخت لہجوں کی 💔
Non-Sarcastic	بھائ serious تصویر سے بندہ ذرا دانشور لگتا ہے😀 گذشتہ_سے_پیوستہ
Sarcastic	تم دونو کو اتنی اچھی اردو پہ اکیس توپوں کی سلامی دینی چاہیے وہ بھی توپوں کے آگے کوڈا کرکے
Sarcastic	آرمی چیف پر الزامات لگانے کے بعد بلاؤل نے آرمی چیف سے تحقیقات کروانے کی درخواست کی  اے پیا جے انقلاب
Sarcastic	عاشق کا پہلا مقصد موبائل کی چارجنگ پوری رکھنا اور دوسار مقصد ہینڈ فری پاس رکھنا ہوتا ہے
Sarcastic	مریم نواز تھانے گئی اور کہا کہ میرا خاوند کیپٹن آغواہ ہوگیا تو ایس ایچ او نے جواب دیا ہمارا آئی جی آغواہ ہوگیا نیا پاکستان copy
Sarcastic	یہ پیپلز پارٹی کا لیڈر ہے یا بدمعاش، اور وہ بھی کھسرا
Non-Sarcastic	😍😍😍۔۔۔۔۔۔ نا کر ۔۔۔غرور سے نتھنے اور پھول جائیں گے
Non-Sarcastic	وعلیکم السلام ورحمتہ اللہ وبرکاتہ الھم صل علی محمد وعلی آل محمد 🌷 صل اللہ علیہ وآلہٖ وسلم 🌷 شام بخیر
